ADMN,Customs.PhysicalCheck,COMMUNICATIONS,OR
ADMN,Customs.SupplierInvoice,READ,OR
ADMN,Customs.SupplierInvoice,NEW,OR
ADMN,Customs.SupplierInvoice,UPDATE,OR
ADMN,Customs.InvoiceType,READ,OR
ADMN,Customs.CurrencyType,READ,OR
ADMN,Customs.TermsOfSaleType,READ,OR
ADMN,Customs.DangerousGoodsPackingReq,READ,OR
ADMN,ShippingLine,SHIPPINGLINE,OR
ADMN,Customs.CustomsDocumentMetaDataValue,READ,OR
ADMN,Customs.CustomsDocumentMetaDataValue,GENERAL,OR
ADMN,Customs.CustomsDocumentMetaDataValue,NEW,OR
ADMN,Customs.CustomsDocumentMetaDataValue,UPDATE,OR
ADMN,Customs.CustomDocumentTypeMetaData,READ,OR
ADMN,Customs.CustomDocumentTypeMetaData,GENERAL,OR
ADMN,Customs.CustomDocumentTypeMetaData,NEW,OR
ADMN,Customs.CustomDocumentTypeMetaData,UPDATE,OR
ADMN,Customs.Declaration,CUSTOMDOCUMENTS,OR
ADMN,User,PERMISSIONS,OR
ADMN,ErrorLog,EXCEPTION,OR
ADMN,General,SHIPPERSANDCONSIGNEES,OR
ADMN,General,SPECIALSERVICESTYPES,OR
ADMN,General,EMAILALERTSETTINGS,OR
ADMN,SpecialServicesType,READ,OR
ADMN,SpecialServicesType,NEW,OR
ADMN,SpecialServicesType,UPDATE,OR
ADMN,SpecialServicesType,GENERAL,OR
ADMN,SpecialServicesType,EVENTS,OR
ADMN,SpecialServicesType,ALLSPECIALSERVICES,OR
ADMN,CommunicationLog,ERROR,OR
ADMN,Activity,Activity.Q.MeetingsSummary,OR
ADMN,Customer,BYLASTSHIPMETN,OR
ADMN,Quote,OVERVIEW,OR
ADMN,Quote,DETAILS,OR
ADMN,Quote,Quote.Followups,OR
ADMN,Opportunity,Cancel,OR
ADMN,Opportunity,TenantManagement,OR
ADMN,Opportunity,Totango,OR
ADMN,Activity,Copy,OR
ADMN,Activity,Activity.Q.CancelledActivities,OR
ADMN,Opportunity,Opportunity.Q.CancelledOpportunities,OR
ADMN,Quote,OPENQUOTES,OR
ADMN,Shipment,Shipment.Followups,OR
ADMN,AWBMessagingStock,READ,OR
ADMN,AWBMessagingStock,NEW,OR
ADMN,AWBMessagingStock,UPDATE,OR
ADMN,AWBMessagingStock,AWBMessagingStock.Action.Cancel,OR
ADMN,AWBMessagingStock,AWBMessagingStock.Tab.General,OR
ADMN,AWBMessagingStock,AWBMessagingStock.Q.AllQuery,OR
ADMN,Contact,PARTNERS,OR
ADMN,CountryCity,READ,OR
ADMN,CountryCity,NEW,OR
ADMN,CountryCity,UPDATE,OR
ADMN,CustomerSize,READ,OR
ADMN,CustomerSize,NEW,OR
ADMN,CustomerSize,UPDATE,OR
ADMN,CountryCity,GENERAL,OR
ADMN,CountryCity,EVENTS,OR
ADMN,CountryCity,CITIES,OR
ADMN,General,QUESTIONNAIREGENERAL,OR
ADMN,General,CLOSINGREASONS,OR
ADMN,AWBMessagingStock,AWBMessagingStock.M.AWBMessagingStocks,OR
ADMN,Opportunity,ReOpen,OR
ADMN,Opportunity,Copy,OR
ADMN,Stage,NEW,OR
ADMN,Stage,READ,OR
ADMN,Stage,UPDATE,OR
ADMN,Stage,ALLSTAGES,OR
ADMN,Stage,Stage.Tab.General,OR
ADMN,Stage,Stage.Tab.Events,OR
ADMN,General,STAGES,OR
ADMN,LeadSource,NEW,OR
ADMN,CustomerSize,CustomerSize.Tab.Events,OR
ADMN,CustomerSize,ALLCUSTOMERSIZES,OR
ADMN,LogitudeLead,READ,OR
ADMN,LogitudeLead,NEW,OR
ADMN,LogitudeLead,UPDATE,OR
ADMN,Measurement,READ,OR
ADMN,Measurement,NEW,OR
ADMN,Measurement,UPDATE,OR
ADMN,OpportunityClosingReason,READ,OR
ADMN,OpportunityClosingReason,NEW,OR
ADMN,OpportunityClosingReason,UPDATE,OR
ADMN,Questionnaire,READ,OR
ADMN,Questionnaire,NEW,OR
ADMN,Questionnaire,UPDATE,OR
ADMN,QuestionnaireAnswer,READ,OR
ADMN,QuestionnaireAnswer,NEW,OR
ADMN,QuestionnaireAnswer,UPDATE,OR
ADMN,QuoteStage,READ,OR
ADMN,QuoteStage,NEW,OR
ADMN,QuoteStage,UPDATE,OR
ADMN,Region,READ,OR
ADMN,Region,NEW,OR
ADMN,Region,UPDATE,OR
ADMN,Report,MONTHLYCONVERSION,OR
ADMN,Questionnaire,Questionnaire.Q.AllQuestionnaires,OR
ADMN,General,CountryCity.M.Cities,OR
ADMN,General,CUSTOMERSIZES,OR
ADMN,General,General.Features.TenantManagement,OR
ADMN,General,LOGITUDELEADS,OR
ADMN,Measurement,Measurement.M.Measurements,OR
ADMN,General,QUESTIONNAIRE,OR
ADMN,QuoteStage,QuoteStage.M.QuoteStages,OR
ADMN,General,REGIONS,OR
ADMN,LogitudeLead,GENERAL,OR
ADMN,LogitudeLead,LogitudeLead.Q.AllLogitudeLeads,OR
ADMN,Measurement,Measurement.Tab.General,OR
ADMN,Measurement,Measurement.Tab.Events,OR
ADMN,Measurement,Measurement.Q.AllQuery,OR
ADMN,OpportunityClosingReason,ALLCLOSINGREASONS,OR
ADMN,QuoteStage,QuoteStage.Tab.General,OR
ADMN,QuoteStage,QuoteStage.Q.AllQuery,OR
ADMN,Region,GENERAL,OR
ADMN,Region,EVENTS,OR
ADMN,Region,ALLREGIONS,OR
ADMN,User,PRODUCTS,OR
ADMN,Distributor,Distributor.M.Distributors,OR
ADMN,User,ROLES,OR
ADMN,User,EVENTS,OR
ADMN,User,READ,OR
ADMN,User,RESETPASSWORD,OR
ADMN,State,NEW,OR
ADMN,State,UPDATE,OR
ADMN,State,GENERAL,OR
ADMN,State,EVENTS,OR
ADMN,General,OPERATIONS,OR
ADMN,General,SHAREDLOGISTICSMENU,OR
ADMN,General,HOWTOACCOUNTINGSETTINGS,OR
ADMN,General,CANCELINVOICE,OR
ADMN,Customer,SHAREDLOGISTICSCUSTOMERS,OR
ADMN,Master,SENDAWB,OR
ADMN,Master,AIREXPORTONLY,OR
ADMN,Master,ALLTRANSPORTMODES,OR
ADMN,Master,SENDRESPONSE,OR
ADMN,Agent,SHAREDLOGISTICSAGENTS,OR
ADMN,EventType,NEW,OR
ADMN,Customer,Customer.Feature.MyCustomers,OR
ADMN,EventType,UPDATE,OR
ADMN,EventType,GENERAL,OR
ADMN,EventType,EVENTS,OR
ADMN,EventType,READ,OR
ADMN,Vessel,NEW,OR
ADMN,Vessel,UPDATE,OR
ADMN,Vessel,GENERAL,OR
ADMN,Vessel,EVENTS,OR
ADMN,Vessel,READ,OR
ADMN,Warehouse,NEW,OR
ADMN,Contact,UPCOMINGBIRTHDAYSCONTACTS,OR
ADMN,Warehouse,UPDATE,OR
ADMN,Warehouse,GENERAL,OR
ADMN,Warehouse,BILLING,OR
ADMN,Warehouse,ADDRESSES,OR
ADMN,Warehouse,CONTACTS,OR
ADMN,Warehouse,EVENTS,OR
ADMN,Warehouse,READ,OR
ADMN,ARInvoice,NEW,OR
ADMN,ARInvoice,UPDATE,OR
ADMN,ARInvoice,DETAILS,OR
ADMN,Contact,NOREMINDERSCONTACTS,OR
ADMN,ARInvoice,GENERAL,OR
ADMN,ARInvoice,DOCSOUT,OR
ADMN,ARInvoice,DOCSIN,OR
ADMN,ARInvoice,ARPAYMENTS,OR
ADMN,ARInvoice,EVENTS,OR
ADMN,ARInvoice,READ,OR
ADMN,ARInvoice,AUTOCREDIT,OR
ADMN,ARInvoice,SETASSENT,OR
ADMN,ARInvoice,VOID,OR
ADMN,ARInvoice,SETASDRAFT,OR
ADMN,Shipment,SENTFSR,OR
ADMN,ARInvoice,SAVEANDAPPROVE,OR
ADMN,ARInvoice,PRINT,OR
ADMN,ARPayment,NEW,OR
ADMN,ARPayment,UPDATE,OR
ADMN,ARPayment,DETAILS,OR
ADMN,ARPayment,DOCSOUT,OR
ADMN,ARPayment,DOCSIN,OR
ADMN,ARPayment,EVENTS,OR
ADMN,ARPayment,READ,OR
ADMN,ARPayment,CANCELAPPROVAL,OR
ADMN,Customs.CustomsDocument,READ,OR
ADMN,Customer,ACCOUNTINGTRANSFERE,OR
ADMN,ARPayment,VOID,OR
ADMN,ARPayment,APPROVE,OR
ADMN,ARPayment,PRINT,OR
ADMN,APInvoice,NEW,OR
ADMN,APInvoice,UPDATE,OR
ADMN,APInvoice,DETAILS,OR
ADMN,APInvoice,GENERAL,OR
