DXML File,LXML File,Element Type,DXML Element Name,LXML Element Name,Attribute Type,DXML Attribute Value,LXML Attribute Value
PhysicalCheckOperation.dxml,PhysicalCheckOperation.lxml,Table,PhysicalCheckOperations,PhysicalCheckOperations,DBType,Main,
PhysicalCheckOperation.dxml,PhysicalCheckOperation.lxml,Table,PhysicalCheckOperations,PhysicalCheckOperations,Schema,Customs,
PhysicalCheckStatusMessage.dxml,PhysicalCheckStatusMessage.lxml,Table,PhysicalCheckStatusMessages,PhysicalCheckStatusMessages,DBType,Main,
PhysicalCheckStatusMessage.dxml,PhysicalCheckStatusMessage.lxml,Table,PhysicalCheckStatusMessages,PhysicalCheckStatusMessages,Schema,Customs,
PointerLevel.dxml,PointerLevel.lxml,Table,PointerLevels,PointerLevels,DBType,Main,
PointerLevel.dxml,PointerLevel.lxml,Table,PointerLevels,PointerLevels,Schema,Customs,
ProceduralFault.dxml,ProceduralFault.lxml,Table,ProceduralFaults,ProceduralFaults,DBType,Main,
ProceduralFault.dxml,ProceduralFault.lxml,Table,ProceduralFaults,ProceduralFaults,Schema,Customs,
ProceduralFault.dxml,ProceduralFault.lxml,Relation,ProceduralFaultStatusCode,ProceduralFaultStatusCode,Referenced Table Schema,Customs,
ProceduralFault.dxml,ProceduralFault.lxml,Relation,InputTypeCode,InputTypeCode,Referenced Table Schema,Customs,
ProceduralFault.dxml,ProceduralFault.lxml,Relation,InspectionTypeCode,InspectionTypeCode,Referenced Table Schema,Customs,
ProceduralFault.dxml,ProceduralFault.lxml,Relation,ProceduralFaultCode,ProceduralFaultCode,Referenced Table Schema,Customs,
ProceduralFault.dxml,ProceduralFault.lxml,Relation,ProceduralFaultInputProcesCode,ProceduralFaultInputProcesCode,Referenced Table Schema,Customs,
ProceduralFault.dxml,ProceduralFault.lxml,Relation,RansomViolationTypeCode,RansomViolationTypeCode,Referenced Table Schema,Customs,
ProceduralFaultInProcessType.dxml,ProceduralFaultInProcessType.lxml,Table,ProceduralFaultInProcessTypes,ProceduralFaultInProcessTypes,DBType,Main,
ProceduralFaultInProcessType.dxml,ProceduralFaultInProcessType.lxml,Table,ProceduralFaultInProcessTypes,ProceduralFaultInProcessTypes,Schema,Customs,
ProceduralFaultInSourceType.dxml,ProceduralFaultInSourceType.lxml,Table,ProceduralFaultInSourceTypes,ProceduralFaultInSourceTypes,DBType,Main,
ProceduralFaultInSourceType.dxml,ProceduralFaultInSourceType.lxml,Table,ProceduralFaultInSourceTypes,ProceduralFaultInSourceTypes,Schema,Customs,
ProceduralFaultsConnEntity.dxml,ProceduralFaultsConnEntity.lxml,Table,ProceduralFaultsConnEntities,ProceduralFaultsConnEntities,DBType,Main,
ProceduralFaultsConnEntity.dxml,ProceduralFaultsConnEntity.lxml,Table,ProceduralFaultsConnEntities,ProceduralFaultsConnEntities,Schema,Customs,
ProceduralFaultsConnEntity.dxml,ProceduralFaultsConnEntity.lxml,Relation,ProceduralFaultId,ProceduralFaultId,Referenced Table Schema,Customs,
ProceduralFaultStatus.dxml,ProceduralFaultStatus.lxml,Table,ProceduralFaultStatuses,ProceduralFaultStatuses,DBType,Main,
ProceduralFaultStatus.dxml,ProceduralFaultStatus.lxml,Table,ProceduralFaultStatuses,ProceduralFaultStatuses,Schema,Customs,
ProceduralFaultType.dxml,ProceduralFaultType.lxml,Table,ProceduralFaultTypes,ProceduralFaultTypes,DBType,Main,
ProceduralFaultType.dxml,ProceduralFaultType.lxml,Table,ProceduralFaultTypes,ProceduralFaultTypes,Schema,Customs,
ProcessingReason.dxml,ProcessingReason.lxml,Table,ProcessingReasons,ProcessingReasons,DBType,Main,
ProcessingReason.dxml,ProcessingReason.lxml,Table,ProcessingReasons,ProcessingReasons,Schema,Customs,
ProductIdentificationType.dxml,ProductIdentificationType.lxml,Table,ProductIdentificationTypes,ProductIdentificationTypes,DBType,Main,
ProductIdentificationType.dxml,ProductIdentificationType.lxml,Table,ProductIdentificationTypes,ProductIdentificationTypes,Schema,Customs,
ProductNameType.dxml,ProductNameType.lxml,Table,ProductNameTypes,ProductNameTypes,DBType,Main,
ProductNameType.dxml,ProductNameType.lxml,Table,ProductNameTypes,ProductNameTypes,Schema,Customs,
PropertiesDetailsHistory.dxml,PropertiesDetailsHistory.lxml,Table,PropertiesDetailsHistorys,PropertiesDetailsHistorys,DBType,Main,
PropertiesDetailsHistory.dxml,PropertiesDetailsHistory.lxml,Table,PropertiesDetailsHistorys,PropertiesDetailsHistorys,Schema,Customs,
PropertiesDetailsHistory.dxml,PropertiesDetailsHistory.lxml,Column,StartDate,StartDate,Type,datetime,date
PropertiesDetailsHistory.dxml,PropertiesDetailsHistory.lxml,Column,StartDate,StartDate,Nullable,False,True
PropertiesDetailsHistory.dxml,PropertiesDetailsHistory.lxml,Column,EndDate,EndDate,Type,datetime,date
PropertiesDetailsHistory.dxml,PropertiesDetailsHistory.lxml,Column,EndDate,EndDate,Nullable,False,True
PropertiesDetailsHistory.dxml,PropertiesDetailsHistory.lxml,Column,MeasurementUnitID,MeasurementUnitID,Size,0,15
PropertiesDetailsHistory.dxml,PropertiesDetailsHistory.lxml,Relation,CustomsItemID,CustomsItemID,Referenced Table Schema,Customs,
RansomViolationType.dxml,RansomViolationType.lxml,Table,RansomViolationTypes,RansomViolationTypes,DBType,Main,
RansomViolationType.dxml,RansomViolationType.lxml,Table,RansomViolationTypes,RansomViolationTypes,Schema,Customs,
RefundCustomerActivityType.dxml,RefundCustomerActivityType.lxml,Table,RefundCustomerActivityTypes,RefundCustomerActivityTypes,DBType,Main,
RefundCustomerActivityType.dxml,RefundCustomerActivityType.lxml,Table,RefundCustomerActivityTypes,RefundCustomerActivityTypes,Schema,Customs,
RegisteredWarehouseSiteType.dxml,RegisteredWarehouseSiteType.lxml,Table,RegisteredWarehouseSiteTypes,RegisteredWarehouseSiteTypes,DBType,Main,
RegisteredWarehouseSiteType.dxml,RegisteredWarehouseSiteType.lxml,Table,RegisteredWarehouseSiteTypes,RegisteredWarehouseSiteTypes,Schema,Customs,
RequestStatus.dxml,RequestStatus.lxml,Table,RequestStatuses,RequestStatuses,DBType,Main,
RequestStatus.dxml,RequestStatus.lxml,Table,RequestStatuses,RequestStatuses,Schema,Customs,
RequestType.dxml,RequestType.lxml,Table,RequestTypes,RequestTypes,DBType,Main,
RequestType.dxml,RequestType.lxml,Table,RequestTypes,RequestTypes,Schema,Customs,
RequiredGuaranteeType.dxml,RequiredGuaranteeType.lxml,Table,RequiredGuaranteeTypes,RequiredGuaranteeTypes,DBType,Main,
RequiredGuaranteeType.dxml,RequiredGuaranteeType.lxml,Table,RequiredGuaranteeTypes,RequiredGuaranteeTypes,Schema,Customs,
RequiredGuaranteeType.dxml,RequiredGuaranteeType.lxml,Relation,GuaranteeId,GuaranteeId,Referenced Table Schema,Customs,
RequiredGuaranteeType.dxml,RequiredGuaranteeType.lxml,Relation,GuaranteeTypeCode,GuaranteeTypeCode,Referenced Table Schema,Customs,
ReturnCondition.dxml,ReturnCondition.lxml,Table,ReturnConditions,ReturnConditions,DBType,Main,
ReturnCondition.dxml,ReturnCondition.lxml,Table,ReturnConditions,ReturnConditions,Schema,Customs,
SalesTaxExemptionType.dxml,SalesTaxExemptionType.lxml,Table,SalesTaxExemptionTypes,SalesTaxExemptionTypes,DBType,Main,
SalesTaxExemptionType.dxml,SalesTaxExemptionType.lxml,Table,SalesTaxExemptionTypes,SalesTaxExemptionTypes,Schema,Customs,
SeizureFactorType.dxml,SeizureFactorType.lxml,Table,SeizureFactorTypes,SeizureFactorTypes,DBType,Main,
SeizureFactorType.dxml,SeizureFactorType.lxml,Table,SeizureFactorTypes,SeizureFactorTypes,Schema,Customs,
SeizureMethodType.dxml,SeizureMethodType.lxml,Table,SeizureMethodTypes,SeizureMethodTypes,DBType,Main,
SeizureMethodType.dxml,SeizureMethodType.lxml,Table,SeizureMethodTypes,SeizureMethodTypes,Schema,Customs,
SignatureType.dxml,SignatureType.lxml,Table,SignatureTypes,SignatureTypes,DBType,Main,
SignatureType.dxml,SignatureType.lxml,Table,SignatureTypes,SignatureTypes,Schema,Customs,
SiteLookup.dxml,SiteLookup.lxml,Table,SiteLookups,SiteLookups,DBType,Main,
SiteLookup.dxml,SiteLookup.lxml,Table,SiteLookups,SiteLookups,Schema,Customs,
SiteLookup.dxml,SiteLookup.lxml,Relation,SiteTypeCode,SiteTypeCode,Referenced Table Schema,Customs,
SiteType.dxml,SiteType.lxml,Table,SiteTypes,SiteTypes,DBType,Main,
SiteType.dxml,SiteType.lxml,Table,SiteTypes,SiteTypes,Schema,Customs,
SpecialActionDescriptionType.dxml,SpecialActionDescriptionType.lxml,Table,SpecialActionDescriptionTypes,SpecialActionDescriptionTypes,DBType,Main,
SpecialActionDescriptionType.dxml,SpecialActionDescriptionType.lxml,Table,SpecialActionDescriptionTypes,SpecialActionDescriptionTypes,Schema,Customs,
SpecializationType.dxml,SpecializationType.lxml,Table,SpecializationTypes,SpecializationTypes,DBType,Main,
SpecializationType.dxml,SpecializationType.lxml,Table,SpecializationTypes,SpecializationTypes,Schema,Customs,
SplitOrMergeReason.dxml,SplitOrMergeReason.lxml,Table,SplitOrMergeReasons,SplitOrMergeReasons,DBType,Main,
SplitOrMergeReason.dxml,SplitOrMergeReason.lxml,Table,SplitOrMergeReasons,SplitOrMergeReasons,Schema,Customs,
StorageMessageType.dxml,StorageMessageType.lxml,Table,StorageMessageTypes,StorageMessageTypes,DBType,Main,
StorageMessageType.dxml,StorageMessageType.lxml,Table,StorageMessageTypes,StorageMessageTypes,Schema,Customs,
StorageStatus.dxml,StorageStatus.lxml,Table,StorageStatuses,StorageStatuses,DBType,Main,
StorageStatus.dxml,StorageStatus.lxml,Table,StorageStatuses,StorageStatuses,Schema,Customs,
SubCountry.dxml,SubCountry.lxml,Table,SubCountries,SubCountries,DBType,Main,
SubCountry.dxml,SubCountry.lxml,Table,SubCountries,SubCountries,Schema,Customs,
SubCountry.dxml,SubCountry.lxml,Relation,CountryCode,CountryCode,Referenced Table Schema,Customs,
SupplierInvioceItemCertificat.dxml,SupplierInvioceItemCertificat.lxml,Table,SupplierInvioceItemCertificats,SupplierInvioceItemCertificats,DBType,Main,
SupplierInvioceItemCertificat.dxml,SupplierInvioceItemCertificat.lxml,Table,SupplierInvioceItemCertificats,SupplierInvioceItemCertificats,Schema,Customs,
SupplierInvioceItemCertificat.dxml,SupplierInvioceItemCertificat.lxml,Relation,DeclarationId/InvoiceCounterKey/LineNumber,DeclarationId/InvoiceCounterKey/LineNumber,Referenced Table Schema,Customs,
SupplierInvioceItemCertificat.dxml,SupplierInvioceItemCertificat.lxml,Relation,ReqConfirmationTypeCode,ReqConfirmationTypeCode,Referenced Table Schema,Customs,
SupplierInvioceItemCertificat.dxml,SupplierInvioceItemCertificat.lxml,Relation,CertificateExemptionTypeCode,CertificateExemptionTypeCode,Referenced Table Schema,Customs,
SupplierInvioceItemCertificat.dxml,SupplierInvioceItemCertificat.lxml,Relation,AttachmentTypeCode,AttachmentTypeCode,Referenced Table Schema,Customs,
SupplierInvioceItemCertificat.dxml,SupplierInvioceItemCertificat.lxml,Relation,ResConfirmationTypeCode,ResConfirmationTypeCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Table,SupplierInvoices,SupplierInvoices,DBType,Main,
SupplierInvoice.dxml,SupplierInvoice.lxml,Table,SupplierInvoices,SupplierInvoices,Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,AccountTypeCode,AccountTypeCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,PreferenceDocumentTypeCode,PreferenceDocumentTypeCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,PaymentTypeCode,PaymentTypeCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,InvoiceCurrencyTypeCode,InvoiceCurrencyTypeCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,ActualPayedCurrencyTypeCode,ActualPayedCurrencyTypeCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,VendorId,VendorId,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,IncotermCode,IncotermCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,IssueCountryCode,IssueCountryCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,PaymentTermsCode,PaymentTermsCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,InsruanceCurrencyTypeCode,InsruanceCurrencyTypeCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,FreightCurrencyTypeCode,FreightCurrencyTypeCode,Referenced Table Schema,Customs,
SupplierInvoice.dxml,SupplierInvoice.lxml,Relation,AccumalationStateCode,AccumalationStateCode,Referenced Table Schema,Customs,
SupplierInvoiceFreightAmount.dxml,SupplierInvoiceFreightAmount.lxml,Table,SupplierInvoiceFreightAmounts,SupplierInvoiceFreightAmounts,DBType,Main,
SupplierInvoiceFreightAmount.dxml,SupplierInvoiceFreightAmount.lxml,Table,SupplierInvoiceFreightAmounts,SupplierInvoiceFreightAmounts,Schema,Customs,
SupplierInvoiceFreightAmount.dxml,SupplierInvoiceFreightAmount.lxml,Relation,DeclarationId/InvoiceCounterKey,DeclarationId/InvoiceCounterKey,Referenced Table Schema,Customs,
SupplierInvoiceFreightAmount.dxml,SupplierInvoiceFreightAmount.lxml,Relation,CurrencyTypeCode,CurrencyTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Table,SupplierInvoiceItems,SupplierInvoiceItems,DBType,Main,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Table,SupplierInvoiceItems,SupplierInvoiceItems,Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Column,OptionalTamaPercentage,OptionalTamaPercentage,Precision,18,0
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,DeclarationId/CounterKey,DeclarationId/CounterKey,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,OriginCountryCode,OriginCountryCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,DangerousPackingGroupTypeCode,DangerousPackingGroupTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,CustomsBookTypeCode,CustomsBookTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,SalesTaxExemptionTypeCode,SalesTaxExemptionTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,ItemPriceCurrencyCode,ItemPriceCurrencyCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,NonCustomsItemPriceCurCode,NonCustomsItemPriceCurCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,WholeSaleItemPriceCurrencyCode,WholeSaleItemPriceCurrencyCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,TradeAgreementCode,TradeAgreementCode,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,InvoiceQuantityType,InvoiceQuantityType,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,StatisticQuantityType,StatisticQuantityType,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,AdditionalQuantityType,AdditionalQuantityType,Referenced Table Schema,Customs,
SupplierInvoiceItem.dxml,SupplierInvoiceItem.lxml,Relation,CertificatesStatusCode,CertificatesStatusCode,Referenced Table Schema,Customs,
SupplierInvoiceItemModVehicle.dxml,SupplierInvoiceItemModVehicle.lxml,Table,SupplierInvoiceItemModVehicles,SupplierInvoiceItemModVehicles,DBType,Main,
SupplierInvoiceItemModVehicle.dxml,SupplierInvoiceItemModVehicle.lxml,Table,SupplierInvoiceItemModVehicles,SupplierInvoiceItemModVehicles,Schema,Customs,
SupplierInvoiceItemModVehicle.dxml,SupplierInvoiceItemModVehicle.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemModVehicle.dxml,SupplierInvoiceItemModVehicle.lxml,Relation,AdjustmentTypeCode,AdjustmentTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemProcesType.dxml,SupplierInvoiceItemProcesType.lxml,Table,SupplierInvoiceItemProcesTypes,SupplierInvoiceItemProcesTypes,DBType,Main,
SupplierInvoiceItemProcesType.dxml,SupplierInvoiceItemProcesType.lxml,Table,SupplierInvoiceItemProcesTypes,SupplierInvoiceItemProcesTypes,Schema,Customs,
SupplierInvoiceItemProcesType.dxml,SupplierInvoiceItemProcesType.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemProcesType.dxml,SupplierInvoiceItemProcesType.lxml,Relation,ProcessTypeCode,ProcessTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsConDeclar.dxml,SupplierInvoiceItemsConDeclar.lxml,Table,SupplierInvoiceItemsConDeclars,SupplierInvoiceItemsConDeclars,DBType,Main,
SupplierInvoiceItemsConDeclar.dxml,SupplierInvoiceItemsConDeclar.lxml,Table,SupplierInvoiceItemsConDeclars,SupplierInvoiceItemsConDeclars,Schema,Customs,
SupplierInvoiceItemsConDeclar.dxml,SupplierInvoiceItemsConDeclar.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemsConDeclar.dxml,SupplierInvoiceItemsConDeclar.lxml,Relation,DeclarationTypeCode,DeclarationTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsConDeclar.dxml,SupplierInvoiceItemsConDeclar.lxml,Relation,QuantityTypeCode,QuantityTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsDescript.dxml,SupplierInvoiceItemsDescript.lxml,Table,SupplierInvoiceItemsDescripts,SupplierInvoiceItemsDescripts,DBType,Main,
SupplierInvoiceItemsDescript.dxml,SupplierInvoiceItemsDescript.lxml,Table,SupplierInvoiceItemsDescripts,SupplierInvoiceItemsDescripts,Schema,Customs,
SupplierInvoiceItemsDescript.dxml,SupplierInvoiceItemsDescript.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemsDescript.dxml,SupplierInvoiceItemsDescript.lxml,Relation,TypeCode,TypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsLevy.dxml,SupplierInvoiceItemsLevy.lxml,Table,SupplierInvoiceItemsLevies,SupplierInvoiceItemsLevies,DBType,Main,
SupplierInvoiceItemsLevy.dxml,SupplierInvoiceItemsLevy.lxml,Table,SupplierInvoiceItemsLevies,SupplierInvoiceItemsLevies,Schema,Customs,
SupplierInvoiceItemsLevy.dxml,SupplierInvoiceItemsLevy.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemsLevy.dxml,SupplierInvoiceItemsLevy.lxml,Relation,TradeLevyExamptCode,TradeLevyExamptCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsMod.dxml,SupplierInvoiceItemsMod.lxml,Table,SupplierInvoiceItemsMods,SupplierInvoiceItemsMods,DBType,Main,
SupplierInvoiceItemsMod.dxml,SupplierInvoiceItemsMod.lxml,Table,SupplierInvoiceItemsMods,SupplierInvoiceItemsMods,Schema,Customs,
SupplierInvoiceItemsMod.dxml,SupplierInvoiceItemsMod.lxml,Relation,DeclarationId/InvoiceCounterKey/LineNumber,DeclarationId/InvoiceCounterKey/LineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemsMod.dxml,SupplierInvoiceItemsMod.lxml,Relation,TypeCode,TypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsMod.dxml,SupplierInvoiceItemsMod.lxml,Relation,CurrencyTypeCode,CurrencyTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsProdIdent.dxml,SupplierInvoiceItemsProdIdent.lxml,Table,SupplierInvoiceItemsProdIdents,SupplierInvoiceItemsProdIdents,DBType,Main,
SupplierInvoiceItemsProdIdent.dxml,SupplierInvoiceItemsProdIdent.lxml,Table,SupplierInvoiceItemsProdIdents,SupplierInvoiceItemsProdIdents,Schema,Customs,
SupplierInvoiceItemsProdIdent.dxml,SupplierInvoiceItemsProdIdent.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemsProdIdent.dxml,SupplierInvoiceItemsProdIdent.lxml,Relation,TypeCode,TypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsSerialNum.dxml,SupplierInvoiceItemsSerialNum.lxml,Table,SupplierInvoiceItemsSerialNums,SupplierInvoiceItemsSerialNums,DBType,Main,
SupplierInvoiceItemsSerialNum.dxml,SupplierInvoiceItemsSerialNum.lxml,Table,SupplierInvoiceItemsSerialNums,SupplierInvoiceItemsSerialNums,Schema,Customs,
SupplierInvoiceItemsSerialNum.dxml,SupplierInvoiceItemsSerialNum.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemsSerialNum.dxml,SupplierInvoiceItemsSerialNum.lxml,Relation,TypeCode,TypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Table,SupplierInvoiceItemsTaxes,SupplierInvoiceItemsTaxes,DBType,Main,
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Table,SupplierInvoiceItemsTaxes,SupplierInvoiceItemsTaxes,Schema,Customs,
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Column,DefinedPerUnitMeasure,DefinedPerUnitMeasure,Precision,18,0
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Column,AlternateDefinedPerUnitMeasure,AlternateDefinedPerUnitMeasure,Precision,18,0
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Column,DefinedPerUnitQuantity,DefinedPerUnitQuantity,Precision,18,0
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Column,DefinedPerUnitQuantity,DefinedPerUnitQuantity,Scale,2,6
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Column,AlternateDefinedPerUnitQuant,AlternateDefinedPerUnitQuant,Precision,18,0
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Column,AlternateDefinedPerUnitQuant,AlternateDefinedPerUnitQuant,Scale,2,6
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Column,TotalBtlCoverageNIS,TotalBtlCoverageNIS,Precision,18,0
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Column,AlternateRate,AlternateRate,Precision,18,0
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Relation,DeclarationId/InvoiceCounterKey/LineNumber,DeclarationId/InvoiceCounterKey/LineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Relation,TaxTypeCode,TaxTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Relation,TradeAgreementTypeCode,TradeAgreementTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Relation,MeasurementUnitCode,MeasurementUnitCode,Referenced Table Schema,Customs,
SupplierInvoiceItemsTax.dxml,SupplierInvoiceItemsTax.lxml,Relation,AlternateMeasurementUnitCode,AlternateMeasurementUnitCode,Referenced Table Schema,Customs,
SupplierInvoiceItemVehicle.dxml,SupplierInvoiceItemVehicle.lxml,Table,SupplierInvoiceItemVehicles,SupplierInvoiceItemVehicles,DBType,Main,
SupplierInvoiceItemVehicle.dxml,SupplierInvoiceItemVehicle.lxml,Table,SupplierInvoiceItemVehicles,SupplierInvoiceItemVehicles,Schema,Customs,
SupplierInvoiceItemVehicle.dxml,SupplierInvoiceItemVehicle.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemVehicle.dxml,SupplierInvoiceItemVehicle.lxml,Relation,VehicleTypeCode,VehicleTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceItemVehicle.dxml,SupplierInvoiceItemVehicle.lxml,Relation,VehicleId,VehicleId,Referenced Table Schema,Customs,
SupplierInvoiceItemVehicleAdd.dxml,SupplierInvoiceItemVehicleAdd.lxml,Table,SupplierInvoiceItemVehicleAdds,SupplierInvoiceItemVehicleAdds,DBType,Main,
SupplierInvoiceItemVehicleAdd.dxml,SupplierInvoiceItemVehicleAdd.lxml,Table,SupplierInvoiceItemVehicleAdds,SupplierInvoiceItemVehicleAdds,Schema,Customs,
SupplierInvoiceItemVehicleAdd.dxml,SupplierInvoiceItemVehicleAdd.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber/LineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber/LineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemVehicleMod.dxml,SupplierInvoiceItemVehicleMod.lxml,Table,SupplierInvoiceItemVehicleMods,SupplierInvoiceItemVehicleMods,DBType,Main,
SupplierInvoiceItemVehicleMod.dxml,SupplierInvoiceItemVehicleMod.lxml,Table,SupplierInvoiceItemVehicleMods,SupplierInvoiceItemVehicleMods,Schema,Customs,
SupplierInvoiceItemVehicleMod.dxml,SupplierInvoiceItemVehicleMod.lxml,Relation,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber/VehicleLineNumber,DeclarationId/InvoiceCounterKey/InvoiceItemLineNumber/VehicleLineNumber,Referenced Table Schema,Customs,
SupplierInvoiceItemVehicleMod.dxml,SupplierInvoiceItemVehicleMod.lxml,Relation,AdjustmentTypeCode,AdjustmentTypeCode,Referenced Table Schema,Customs,
SupplierInvoiceModification.dxml,SupplierInvoiceModification.lxml,Table,SupplierInvoiceModifications,SupplierInvoiceModifications,DBType,Main,
SupplierInvoiceModification.dxml,SupplierInvoiceModification.lxml,Table,SupplierInvoiceModifications,SupplierInvoiceModifications,Schema,Customs,
SupplierInvoiceModification.dxml,SupplierInvoiceModification.lxml,Relation,DeclarationId/InvoiceCounterKey,DeclarationId/InvoiceCounterKey,Referenced Table Schema,Customs,
SupplierInvoiceModification.dxml,SupplierInvoiceModification.lxml,Relation,TypeCode,TypeCode,Referenced Table Schema,Customs,
