DXML Table, LXML Table
AccountingPartners,AccountingPartner,Incorrect Table Name In LXML File
CustomerTenantAccessCardsBatches,CustomerTenantAccessCardsBatches
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
BatchNumber,BatchNumber,Type,varchar,
CreateDateTime,CreateDateTime,Type,datetime,
CustomerId,CustomerId,Type,varchar,
CustomerTenantAccessId,CustomerTenantAccessId,Type,varchar,
DoneDate,DoneDate,Type,datetime,
FromDatetime,Not Found,-,-,-
ToDatetime,Not Found,-,-,-
TotalFailed,TotalFailed,Type,int,
TotalFailed,TotalFailed,Size,0,15
TotalShipment,TotalShipment,Type,int,
TotalShipment,TotalShipment,Size,0,15
Totalsucceeded,Totalsucceeded,Type,int,
Totalsucceeded,Totalsucceeded,Size,0,15


DXML Table, LXML Table
CustomerTenantAccessStatusTypes,CustomerTenantAccessStatusTypes
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
EnglishName,EnglishName,Type,varchar,
EnglishName,EnglishName,Nullable,True,False
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
CustomsInterfaces,CustomsInterfaces
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
InActive,InActive,Type,bit,
InterfaceType,InterfaceType,Type,varchar,
InterfaceType,InterfaceType,Nullable,True,False
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
CustomsInterfaceSettings,CustomsInterfaceSettings
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
ActivateCustomsManagementInShipments,ActivateCustomsManagementInShipments,Type,bit,
ActivateCustomsManagementInShipments,ActivateCustomsManagementInShipments,Size,0,15
AMCAirStartDate,AMCAirStartDate,Type,datetime,
AMCOceanStartDate,AMCOceanStartDate,Type,datetime,
ArtemusInSettingsId,ArtemusInSettingsId,Type,varchar,
ArtemusInSettingsId,ArtemusInSettingsId,Nullable,True,False
ArtemusOutSettingsId,ArtemusOutSettingsId,Type,varchar,
ArtemusOutSettingsId,ArtemusOutSettingsId,Nullable,True,False
ExportFromUSAInterfaceCode,ExportFromUSAInterfaceCode,Type,varchar,
ExportFromUSAInterfaceCode,ExportFromUSAInterfaceCode,Nullable,True,False
ImportToUSAInterfaceCode,ImportToUSAInterfaceCode,Type,varchar,
ImportToUSAInterfaceCode,ImportToUSAInterfaceCode,Nullable,True,False
LocalCompanyId,LocalCompanyId,Type,varchar,
LocalCompanyId,LocalCompanyId,Nullable,True,False
LocalCustomsInterfaceCode,LocalCustomsInterfaceCode,Type,varchar,
LocalCustomsInterfaceCode,LocalCustomsInterfaceCode,Nullable,True,False
LocalPassword,LocalPassword,Type,varchar,
LocalPassword,LocalPassword,Nullable,True,False
LocalUserId,LocalUserId,Type,varchar,
LocalUserId,LocalUserId,Nullable,True,False
Tenant,Tenant,Type,int,


DXML Table, LXML Table
CustomsShippers,CustomsShippers
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
CustomsShipperCode,CustomsShipperCode,Type,varchar,
Id,Id,Type,varchar,
SearchFields,SearchFields,Type,varchar,
ValidDepositionNumber,ValidDepositionNumber,Type,varchar,
ValidityEndDate,ValidityEndDate,Type,datetime,
ValidityEndDate,ValidityEndDate,Nullable,True,False
ValidityStartDate,ValidityStartDate,Type,datetime,
ValidityStartDate,ValidityStartDate,Nullable,True,False


DXML Table, LXML Table
Departments,Departments
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
EnglishName,EnglishName,Type,varchar,
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,15
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
Notes,Notes,Type,nvarchar,
Notes,Notes,Nullable,True,False
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
DimensionsUnits,DimensionsUnits
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
Distributors,Distributors
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
EnglishName,EnglishName,Type,varchar,
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
DocumentFilingBackupBatches,DocumentFilingBackupBatches
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
CreateDateTime,CreateDateTime,Type,datetime,
DoneDate,DoneDate,Type,datetime,
FromDatetime,Not Found,-,-,-
Id,Id,Type,varchar,
IncludeBackedUp,IncludeBackedUp,Type,bit,
ToDatetime,Not Found,-,-,-
TotalDocuments,TotalDocuments,Type,int,
TotalDocuments,TotalDocuments,Size,0,15
TotalFailed,TotalFailed,Type,int,
TotalFailed,TotalFailed,Size,0,15
TotalSucceeded,TotalSucceeded,Type,int,
TotalSucceeded,TotalSucceeded,Size,0,15


DXML Table, LXML Table
DocumentFilingBackupSettings,DocumentFilingBackupSettings
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
ActivationDate,ActivationDate,Type,datetime,
DeactivationDate,DeactivationDate,Type,datetime,
FTPDetailId,FTPDetailId,Type,varchar,
FTPDetailId,FTPDetailId,Nullable,True,False
IsActive,IsActive,Type,bit,
Tenant,Tenant,Type,int,


DXML Table, LXML Table
DocumentFolders,DocumentFolders
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
EnglishName,EnglishName,Type,varchar,
Id,Id,Type,varchar,
Id,Id,Size,15,0
IsExternalFolder,IsExternalFolder,Type,bit,
IsExternalFolder,IsExternalFolder,Size,0,15
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
ParentFolderId,ParentFolderId,Type,varchar,
ParentFolderId,ParentFolderId,Nullable,True,False
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
DocumentsExecutionLogs,DocumentsExecutionLogs
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
CreateDate,CreateDate,Type,datetime,
CreatedByUserId,CreatedByUserId,Type,varchar,
DocumentTypeTemplateId,DocumentTypeTemplateId,Type,varchar,
DocumentTypeTemplateId,DocumentTypeTemplateId,Nullable,True,False
DoneDate,DoneDate,Type,datetime,
ExceptionMessage,ExceptionMessage,Type,nvarchar,
ExceptionMessage,ExceptionMessage,Size,0,8000
ExceptionMessage,ExceptionMessage,Nullable,True,False
Id,Id,Type,varchar,
Id,Id,Size,40,15
Logs,Logs,Type,nvarchar,
Logs,Logs,Size,0,8000
Logs,Logs,Nullable,True,False
RequestXML,RequestXML,Type,nvarchar,
RequestXML,RequestXML,Size,0,8000
RequestXML,RequestXML,Nullable,True,False
RetryNumber,RetryNumber,Type,int,
StartDate,StartDate,Type,datetime,
StatusCode,StatusCode,Type,varchar,
Subject,Subject,Type,nvarchar,


DXML Table, LXML Table
DocumentsFilings,DocumentsFilings
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
BackedupExternally,BackedupExternally,Type,bit,
BranchId,BranchId,Type,varchar,
BranchId,BranchId,Size,15,0
BranchId,BranchId,Nullable,True,False
CancellSignRequest,CancellSignRequest,Type,bit,
ChildEntityId,ChildEntityId,Type,varchar,
ChildEntityId,ChildEntityId,Size,15,0
ChildEntityId,ChildEntityId,Nullable,True,False
ChildEntityReference,ChildEntityReference,Type,varchar,
ChildEntityReference,ChildEntityReference,Size,40,0
ChildEntityReference,ChildEntityReference,Nullable,True,False
ChildObjectTableId,ChildObjectTableId,Type,varchar,
ChildObjectTableId,ChildObjectTableId,Size,15,0
ChildObjectTableId,ChildObjectTableId,Nullable,True,False
ComputedForwarderDocumentId,ComputedForwarderDocumentId,Type,varchar,
ComputedForwarderDocumentId,ComputedForwarderDocumentId,Size,40,0
ComputedForwarderDocumentId,ComputedForwarderDocumentId,Nullable,True,False
CreateDate,CreateDate,Type,datetime,
CreateDate,CreateDate,Size,0,1
CreatedByUserId,CreatedByUserId,Type,varchar,
CustomerDocumentId,CustomerDocumentId,Type,varchar,
CustomerDocumentId,CustomerDocumentId,Size,40,0
CustomerDocumentId,CustomerDocumentId,Nullable,True,False
CustomerTenantNumber,CustomerTenantNumber,Type,int,
DeleteDateTime,DeleteDateTime,Type,datetime,
DeletedByUserId,DeletedByUserId,Type,varchar,
DeletedByUserId,DeletedByUserId,Size,15,0
DeletedByUserId,DeletedByUserId,Nullable,True,False
DepartmentId,DepartmentId,Type,varchar,
DepartmentId,DepartmentId,Size,15,0
DepartmentId,DepartmentId,Nullable,True,False
Description,Description,Type,nvarchar,
Description,Description,Size,256,250
Description,Description,Nullable,True,False
DocumentId,DocumentId,Type,varchar,
DocumentId,DocumentId,Size,15,0
DocumentId,DocumentId,Nullable,True,False
DocumentTypeId,DocumentTypeId,Type,varchar,
EntityNumber,EntityNumber,Type,varchar,
EntityNumber,EntityNumber,Nullable,True,False
EntityReference,EntityReference,Type,varchar,
EntityReference,EntityReference,Size,40,0
EntityReference,EntityReference,Nullable,True,False
ExternalEntityName,ExternalEntityName,Type,varchar,
ExternalEntityName,ExternalEntityName,Size,12,0
ExternalEntityName,ExternalEntityName,Nullable,True,False
ExternalEntityReference,ExternalEntityReference,Type,varchar,
ExternalEntityReference,ExternalEntityReference,Size,35,0
ExternalEntityReference,ExternalEntityReference,Nullable,True,False
FolderId,FolderId,Type,varchar,
FolderId,FolderId,Size,15,0
FolderId,FolderId,Nullable,True,False
ForwarderDocumentId,ForwarderDocumentId,Type,varchar,
ForwarderDocumentId,ForwarderDocumentId,Size,40,0
ForwarderDocumentId,ForwarderDocumentId,Nullable,True,False
HasCopies,HasCopies,Type,bit,
Id,Id,Type,varchar,
Id,Id,Size,40,0
IsDeleted,IsDeleted,Type,bit,
IsDigitallySigned,IsDigitallySigned,Type,bit,
IsDigitalSignRequired,IsDigitalSignRequired,Type,bit,
IsRequested,IsRequested,Type,bit,
IsSharedIn,IsSharedIn,Type,bit,
IsSharedOut,IsSharedOut,Type,bit,
IsSharedWithCustomer,IsSharedWithCustomer,Type,bit,
IsSharedWithForwarder,IsSharedWithForwarder,Type,bit,
LastBackupDate,LastBackupDate,Type,datetime,
LastShareDate,LastShareDate,Type,datetime,
LastVersion,LastVersion,Type,int,
Notes,Notes,Type,nvarchar,
Notes,Notes,Size,250,0
Notes,Notes,Nullable,True,False
ObjectTableId,ObjectTableId,Type,varchar,
ObjectTableId,ObjectTableId,Nullable,True,False
OrigionalDocumentId,OrigionalDocumentId,Type,varchar,
OrigionalDocumentId,OrigionalDocumentId,Size,15,0
OrigionalDocumentId,OrigionalDocumentId,Nullable,True,False
OwnerId,OwnerId,Type,varchar,
Received,Received,Type,bit,
ReceivedByUserId,ReceivedByUserId,Type,varchar,
ReceivedByUserId,ReceivedByUserId,Size,15,0
ReceivedByUserId,ReceivedByUserId,Nullable,True,False
ReceivedDate,ReceivedDate,Type,datetime,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False
SecurityId,SecurityId,Type,varchar,
SecurityId,SecurityId,Size,60,0
SecurityId,SecurityId,Nullable,True,False
SignDueDate,SignDueDate,Type,datetime,
SignersList,SignersList,Type,nvarchar,
SignersList,SignersList,Size,256,0
SignersList,SignersList,Nullable,True,False
SignRequestByUserEmail,SignRequestByUserEmail,Type,nvarchar,
SignRequestByUserEmail,SignRequestByUserEmail,Size,256,0
SignRequestByUserEmail,SignRequestByUserEmail,Nullable,True,False
StatusCode,StatusCode,Type,nvarchar,
StatusCode,StatusCode,Size,128,0
StatusCode,StatusCode,Nullable,True,False
UpdateDate,UpdateDate,Type,datetime,
UpdatedByUserId,UpdatedByUserId,Type,varchar,
UpdatedByUserId,UpdatedByUserId,Size,15,0


DXML Table, LXML Table
DocumentTypeCategories,DocumentTypeCategories
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
DocumentTypeCopies,DocumentTypeCopies
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
DocumentTypeId,DocumentTypeId,Type,varchar,
DocumentTypeId,DocumentTypeId,Size,15,0
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
IndexOrder,IndexOrder,Type,int,
IsSelectedByDefault,IsSelectedByDefault,Type,bit,
Name,Name,Type,varchar,
Name,Name,Size,40,0


DXML Table, LXML Table
DocumentTypeCustomFields1,DocumentTypeCustomFields1
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
DefaultValue,DefaultValue,Type,nvarchar,
DefaultValue,DefaultValue,Nullable,True,False
DocumentTypeId,DocumentTypeId,Type,varchar,
FieldCode,FieldCode,Type,varchar,
FieldDataTypeCode,FieldDataTypeCode,Type,varchar,
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,15
IndexOrder,IndexOrder,Type,int,
IsRequired,IsRequired,Type,bit,
IsRequired,IsRequired,Size,0,15
MultiLine,MultiLine,Type,bit,
MultiLine,MultiLine,Size,0,15
Name,Name,Type,varchar,


DXML Table, LXML Table
DocumentTypeTemplates,DocumentTypeTemplates
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
BCC,BCC,Type,nvarchar,
BCC,BCC,Nullable,True,False
CC,CC,Type,nvarchar,
CC,CC,Size,4000,0
CC,CC,Nullable,True,False
Description,Description,Type,varchar,
DocumentTypeId,DocumentTypeId,Type,varchar,
EditorTool,EditorTool,Type,varchar,
EditorTool,EditorTool,Nullable,True,False
From,From,Type,nvarchar,
From,From,Size,500,0
From,From,Nullable,True,False
HorizontalShift,HorizontalShift,Type,float,
Id,Id,Type,varchar,
InActive,InActive,Type,bit,
InternalRemarks,InternalRemarks,Type,nvarchar,
InternalRemarks,InternalRemarks,Nullable,True,False
IsCopiedAtSignup,IsCopiedAtSignup,Type,bit,
IsEnabledForCustomers,IsEnabledForCustomers,Type,bit,
Language,Language,Type,nvarchar,
Language,Language,Nullable,True,False
LastUpdateDate,LastUpdateDate,Type,datetime,
LastUpdatedByUserId,LastUpdatedByUserId,Type,varchar,
LastUpdatedByUserId,LastUpdatedByUserId,Nullable,True,False
OriginalTemplateId,OriginalTemplateId,Type,varchar,
OriginalTemplateId,OriginalTemplateId,Nullable,True,False
ReplyTo,ReplyTo,Type,nvarchar,
ReplyTo,ReplyTo,Size,500,0
ReplyTo,ReplyTo,Nullable,True,False
Subject,Subject,Type,nvarchar,
Subject,Subject,Nullable,True,False
TemplateBody,TemplateBody,Type,varbinary,
TemplateBody,TemplateBody,Size,0,1000
TemplateBody,TemplateBody,Nullable,True,False
TemplateBodyHtml,TemplateBodyHtml,Type,varbinary,
TemplateBodyHtml,TemplateBodyHtml,Size,0,1000
TemplateBodyHtml,TemplateBodyHtml,Nullable,True,False
TemplateBodyjson,TemplateBodyjson,Type,varbinary,
TemplateBodyjson,TemplateBodyjson,Nullable,True,False
TemplateFooterHeight,TemplateFooterHeight,Type,int,
TemplateFooterHtml,TemplateFooterHtml,Type,varbinary,
TemplateHeaderHeight,TemplateHeaderHeight,Type,int,
TemplateHeaderHtml,TemplateHeaderHtml,Type,varbinary,
TemplateTechnologyCode,TemplateTechnologyCode,Type,varchar,
TemplateTechnologyCode,TemplateTechnologyCode,Nullable,True,False
TemplateType,TemplateType,Type,varchar,
TemplateType,TemplateType,Size,1,1000
VerticalShift,VerticalShift,Type,float,


DXML Table, LXML Table
FeatureAccessLevels,FeatureAccessLevels
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
FilingInboxes,FilingInboxes
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
BodyDocumentId,BodyDocumentId,Type,varchar,
CreateDate,CreateDate,Type,datetime,
CreateDate,CreateDate,Size,0,1
Id,Id,Type,varchar,
Id,Id,Size,15,0
IsDeleted,IsDeleted,Type,bit,
IsDeleted,IsDeleted,Size,0,1
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False
Sender,Sender,Type,nvarchar,
Sender,Sender,Nullable,True,False
Subject,Subject,Type,nvarchar,
Subject,Subject,Nullable,True,False
UpdateDate,UpdateDate,Type,datetime,
UpdateDate,UpdateDate,Size,0,1
UpdatedByUserId,UpdatedByUserId,Type,varchar,
UpdatedByUserId,UpdatedByUserId,Nullable,True,False


DXML Table, LXML Table
FilingInboxAttachmentLogs,FilingInboxAttachmentLogs
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
DocumentsFilingId,DocumentsFilingId,Type,varchar,
FilingInboxAttachmentId,FilingInboxAttachmentId,Type,varchar,
Id,Id,Type,varchar,
Id,Id,Size,15,0


DXML Table, LXML Table
FTPDetails,FTPDetails
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
CreateDate,CreateDate,Type,datetime,
CreatedByUserId,CreatedByUserId,Type,varchar,
CreatedByUserId,CreatedByUserId,Size,15,0
CreatedByUserId,CreatedByUserId,Nullable,True,False
Folder,Folder,Type,varchar,
Folder,Folder,Nullable,True,False
Host,Host,Type,varchar,
Host,Host,Nullable,True,False
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,100
Password,Password,Type,varchar,
Password,Password,Nullable,True,False
UpdateDate,UpdateDate,Type,datetime,
UpdatedByUserId,UpdatedByUserId,Type,varchar,
UpdatedByUserId,UpdatedByUserId,Size,15,0
UpdatedByUserId,UpdatedByUserId,Nullable,True,False
UserName,UserName,Type,varchar,
UserName,UserName,Nullable,True,False
UseSFTP,UseSFTP,Type,bit,
UseSFTP,UseSFTP,Size,0,100


DXML Table, LXML Table
GlobalZones,GlobalZones
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
EnglishName,EnglishName,Type,varchar,
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,15
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
Notes,Notes,Type,nvarchar,
Notes,Notes,Size,250,0
Notes,Notes,Nullable,True,False
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
HybridPartners,HybridPartners
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
AllowSendingDocsToAgent,AllowSendingDocsToAgent,Type,bit,
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
IsExternalPartner,IsExternalPartner,Type,bit,
IsMislakaActivated,IsMislakaActivated,Type,bit,
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
LogoId,LogoId,Type,varchar,
LogoId,LogoId,Size,15,0
LogoId,LogoId,Nullable,True,False
Name,Name,Type,varchar,
PartnerTenant,PartnerTenant,Type,int,
ReceiveAllStatuses,ReceiveAllStatuses,Type,bit,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Size,1000,0
SearchFields,SearchFields,Nullable,True,False
SmallLogoId,SmallLogoId,Type,varchar,
SmallLogoId,SmallLogoId,Size,15,0
SmallLogoId,SmallLogoId,Nullable,True,False


DXML Table, LXML Table
HybridTenantThresholds,HybridTenantThresholds
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
FailedThresold,FailedThresold,Type,int,
Tenant,Tenant,Type,int,
WaitingThresold,WaitingThresold,Type,int,


DXML Table, LXML Table
Incoterms,Incoterms
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
AddedManually,AddedManually,Type,bit,
AddedManually,AddedManually,Size,0,15
Freight,Freight,Type,varchar,
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,15
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
Name,Name,Type,varchar,
Notes,Notes,Type,nvarchar,
Notes,Notes,Nullable,True,False
OtherCharges,OtherCharges,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
Industries,Industries
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,15
Name,Name,Type,nvarchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
LeadSources,LeadSources
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,15
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
LoginPolicies,LoginPolicies
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
LogitudeMessagesTransmissionLogs,LogitudeMessagesTransmissionLogs
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
AirlineCode,AirlineCode,Type,varchar,
AWBNumber,AWBNumber,Type,varchar,
AWBNumber,AWBNumber,Nullable,True,False
CASSCode,CASSCode,Type,varchar,
CASSCode,CASSCode,Nullable,True,False
CCS,CCS,Type,varchar,
ChargeableWeight,ChargeableWeight,Type,decimal,
ChargeableWeight,ChargeableWeight,Size,0,3
DescriptionOfGoods,DescriptionOfGoods,Type,varchar,
DescriptionOfGoods,DescriptionOfGoods,Nullable,True,False
Destination,Destination,Type,varchar,
Destination,Destination,Nullable,True,False
DirectParticipant,DirectParticipant,Type,bit,
DirectParticipant,DirectParticipant,Size,0,60
GrossWeight,GrossWeight,Type,decimal,
GrossWeight,GrossWeight,Size,0,10
HAWB,HAWB,Type,varchar,
HAWB,HAWB,Size,20,0
HAWB,HAWB,Nullable,True,False
IATACode,IATACode,Type,varchar,
IATACode,IATACode,Nullable,True,False
Id,Id,Type,varchar,
Id,Id,Size,15,0
IsUpdatedinAirlineTenant,IsUpdatedinAirlineTenant,Type,bit,
IsUpdatedinAirlineTenant,IsUpdatedinAirlineTenant,Size,0,1
MessageTypeCode,MessageTypeCode,Type,varchar,
Origin,Origin,Type,varchar,
Origin,Origin,Nullable,True,False
Participant,Participant,Type,varchar,
Participant,Participant,Nullable,True,False
ParticipantId,ParticipantId,Type,varchar,
ParticipantId,ParticipantId,Size,15,0
ParticipantId,ParticipantId,Nullable,True,False
Pieces,Pieces,Type,int,
Pieces,Pieces,Size,0,3
Prefix,Prefix,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False
SentDate,SentDate,Type,datetime,
SentDate,SentDate,Size,0,3
SourceTenant,SourceTenant,Type,int,
SourceTenant,SourceTenant,Size,0,1
UserEmail,UserEmail,Type,varchar,
UserEmail,UserEmail,Nullable,True,False
UserName,UserName,Type,varchar,
UserName,UserName,Size,70,60
UserName,UserName,Nullable,True,False
Volume,Volume,Type,decimal,
Volume,Volume,Size,0,15


DXML Table, LXML Table
MAWBStacks,MAWBStacks
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
AirlineId,AirlineId,Type,varchar,
AssignedToId,AssignedToId,Type,varchar,
AssignedToId,AssignedToId,Nullable,True,False
Id,Id,Type,varchar,
Id,Id,Size,15,0
InsertionDate,InsertionDate,Type,datetime,
IsUsed,IsUsed,Type,bit,
Notes,Notes,Type,nvarchar,
Notes,Notes,Nullable,True,False
Number,Number,Type,int,


DXML Table, LXML Table
Measurements,Measurements
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,1
IsContainer,IsContainer,Type,bit,
IsContainer,IsContainer,Size,0,1
IsContainerMeasurement,IsContainerMeasurement,Type,bit,
IsContainerMeasurement,IsContainerMeasurement,Size,0,1
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False
ShortName,ShortName,Type,varchar,


DXML Table, LXML Table
MetodoPagos,MetodoPagos
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
Code,Code,Size,3,10
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
NumberFormats,NumberFormats
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,nvarchar,
Code,Code,Size,128,1
Name,Name,Type,nvarchar,
Name,Name,Size,0,40
Name,Name,Nullable,True,False
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Size,0,1000
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
Packages,Packages
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
Code,Code,Type,varchar,
FeaturePackageTypeCode,FeaturePackageTypeCode,Type,varchar,
InActive,InActive,Type,bit,
InActive,InActive,Size,0,1
Name,Name,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False


DXML Table, LXML Table
PackageConnectedPackages,PackageConnectedPackages
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
ConnectedPackageCode,ConnectedPackageCode,Type,varchar,
Id,Id,Type,varchar,
Id,Id,Size,15,0
PackageCode,PackageCode,Type,varchar,


DXML Table, LXML Table
PackageTypes,PackageTypes
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
AddedManually,AddedManually,Type,bit,
AddedManually,AddedManually,Size,0,15
ContainerSize,ContainerSize,Type,int,
ContainerSize,ContainerSize,Size,0,15
EnglishName,EnglishName,Type,nvarchar,
Id,Id,Type,varchar,
Id,Id,Size,15,0
InActive,InActive,Type,bit,
InActive,InActive,Size,0,15
IsAir,IsAir,Type,bit,
IsAir,IsAir,Size,0,15
IsContainer,IsContainer,Type,bit,
IsContainer,IsContainer,Size,0,15
IsInland,IsInland,Type,bit,
IsInland,IsInland,Size,0,15
IsOcean,IsOcean,Type,bit,
IsOcean,IsOcean,Size,0,15
IsRefrigerated,IsRefrigerated,Type,bit,
IsRefrigerated,IsRefrigerated,Size,0,1
IsVehicle,IsVehicle,Type,bit,
LocalName,LocalName,Type,nvarchar,
LocalName,LocalName,Nullable,True,False
MeasurementId,MeasurementId,Type,varchar,
MeasurementId,MeasurementId,Size,15,0
MeasurementId,MeasurementId,Nullable,True,False
Notes,Notes,Type,nvarchar,
Notes,Notes,Nullable,True,False
PrintAs,PrintAs,Type,varchar,
SearchFields,SearchFields,Type,nvarchar,
SearchFields,SearchFields,Nullable,True,False
TEU,TEU,Type,float,
TEU,TEU,Size,0,15
Volume,Volume,Type,decimal,
Volume,Volume,Size,0,15


DXML Table, LXML Table
Participants,Participants
DXML Column,LXML Column,Attribute,DXML Value,LXML Value
FFRNotifyContacts,FFRNotifyContacts,Type,varchar,
FFRNotifyContacts,FFRNotifyContacts,Nullable,True,False
FHLNotifyContacts,FHLNotifyContacts,Type,varchar,
